state,district,age_0_5,age_5_17,age_18_greater,operating_days,total_enrol,total_bio,total_demo,bio_ratio,child_ratio,avg_daily_vol,Bio_Score,Child_Exclusion_Score,Overload_Score,AFI
Maharashtra,Gadchiroli,2084,268,22,72,2374,140665.0,52698.0,0.7274621956517242,0.8774736842105263,32.97222222222222,0.1197969543147208,0.1776649746192893,0.4121827411167513,22.48730964467005
Odisha,Gajapati,1666,318,18,73,2002,59008.0,21388.0,0.7339577347413461,0.8317523714428358,27.42465753424657,0.1055837563451776,0.2944162436548223,0.3857868020304568,24.629441624365484
Jammu and Kashmir,Ganderbal,773,59,11,70,843,13696.0,7529.0,0.6452463959295204,0.9158767772511848,12.042857142857144,0.3401015228426396,0.0903553299492385,0.2467005076142132,23.715736040609137
Gujarat,Gandhinagar,4075,837,738,79,5650,76564.0,64588.0,0.5424185104106891,0.7211113077331446,71.51898734177215,0.582741116751269,0.534010152284264,0.6142131979695431,57.75634517766497
Rajasthan,Ganganagar,4186,1276,42,74,5504,102528.0,69218.0,0.5969711261332076,0.7603996366939146,74.37837837837837,0.449746192893401,0.4588832487309644,0.6213197969543147,50.395939086294405
Odisha,Ganjam,7063,1044,9,76,8116,188862.0,98839.0,0.6564500768155939,0.8701490698533941,106.78947368421052,0.315736040609137,0.1959390862944162,0.7543147208121828,41.13705583756345
Jharkhand,Garhwa,4523,1535,15,77,6073,99458.0,40273.0,0.7117768299315833,0.7446493249917682,78.87012987012987,0.1604060913705584,0.5005076142131979,0.6385786802030456,40.588832487309645
Jharkhand,Garhwa *,314,67,0,68,381,5584.0,2116.0,0.7251006362810025,0.8219895287958116,5.602941176470588,0.1258883248730964,0.3269035532994924,0.1796954314720812,20.233502538071065
Uttarakhand,Garhwal,52,4,0,36,56,337.0,404.0,0.4541778975741239,0.912280701754386,1.5555555555555556,0.7461928934010152,0.1015228426395938,0.0746192893401015,35.13197969543147
Chhattisgarh,Gariyaband,1307,229,6,71,1542,52088.0,27599.0,0.6536492320048188,0.847051198963059,21.718309859154928,0.3218274111675127,0.2527918781725888,0.3472081218274112,30.873096446700508
Chhattisgarh,Gaurela-pendra-marwahi,115,20,5,53,140,2289.0,3425.0,0.4005249343832021,0.8156028368794326,2.641509433962264,0.8071065989847716,0.3472081218274111,0.1238578680203045,46.41624365482233
Chhattisgarh,Gaurella Pendra Marwahi,623,290,70,2,983,0.0,0.0,0.0,0.633130081300813,491.5,0.9817258883248732,0.6730964467005076,0.983756345177665,88.9746192893401
Uttar Pradesh,Gautam Buddha Nagar,9002,9318,637,84,18957,89439.0,153991.0,0.3674100669183465,0.4748391180504273,225.67857142857144,0.8304568527918782,0.8568527918781725,0.916751269035533,86.42639593908629
Bihar,Gaya,6722,20244,435,83,27401,185172.0,195174.0,0.4868501657696787,0.2453105612728998,330.132530120482,0.7045685279187817,0.9553299492385788,0.9553299492385788,85.50253807106598
Uttar Pradesh,Ghaziabad,11984,10693,393,82,23070,192022.0,239761.0,0.4447177292349878,0.51943998959733,281.3414634146341,0.7593908629441625,0.7979695431472081,0.9380710659898476,82.45685279187818
Uttar Pradesh,Ghazipur,4323,6894,71,78,11288,145692.0,127840.0,0.5326304321599222,0.3829391442997608,144.71794871794873,0.6071065989847716,0.9086294416243654,0.8253807106598985,76.30456852791878
Gujarat,Gir Somnath,4375,975,373,76,5723,36766.0,12066.0,0.7528925112116807,0.7643256464011181,75.30263157894737,0.0791878172588832,0.4507614213197969,0.6253807106598985,35.45177664974619
Jharkhand,Giridih,7695,6526,82,78,14303,110410.0,125671.0,0.4676764852890097,0.5379614093959731,183.3717948717949,0.7299492385786802,0.7817258883248731,0.8741116751269036,78.87309644670052
Assam,Goalpara,6881,2220,797,80,9898,27624.0,40567.0,0.405091506335054,0.6951207192645722,123.725,0.8050761421319796,0.5746192893401015,0.7786802030456853,72.80203045685279
Jharkhand,Godda,3238,2135,17,76,5390,80934.0,57677.0,0.583888840793005,0.6006306807642366,70.92105263157895,0.484263959390863,0.7076142131979695,0.6081218274111675,58.84263959390863
Assam,Golaghat,5537,4047,1921,78,11505,20154.0,27924.0,0.41918509120406,0.4812271858160959,147.5,0.7878172588832487,0.8507614213197969,0.8304568527918782,81.9492385786802
Tripura,Gomati,464,204,11,66,679,14702.0,9761.0,0.6009646827992152,0.6823529411764706,10.287878787878787,0.4385786802030457,0.5979695431472081,0.2263959390862944,42.27411167512691
Uttar Pradesh,Gonda,7445,7494,328,79,15267,152075.0,125916.0,0.5470481164925609,0.4876211684569033,193.253164556962,0.5695431472081218,0.8406091370558375,0.8883248730964467,74.64974619289339
Maharashtra,Gondia,25,4,0,26,29,865.0,975.0,0.469853340575774,0.8333333333333334,1.1153846153846154,0.7258883248730965,0.2893401015228426,0.0416243654822335,38.96446700507615
Maharashtra,Gondiya,2780,104,6,72,2890,96514.0,63618.0,0.6027114960688927,0.961604980975441,40.138888888888886,0.4355329949238579,0.0111675126903553,0.465989847715736,31.736040609137056
Maharashtra,Gondiya *,53,4,0,36,57,1408.0,2008.0,0.4120573602575358,0.913793103448276,1.5833333333333333,0.7959390862944162,0.0964467005076141,0.0771573604060913,37.045685279187815
Bihar,Gopalganj,5303,9649,196,81,15148,103484.0,105867.0,0.4943062402078795,0.3500561093141461,187.0123456790124,0.6913705583756344,0.9208121827411168,0.8802030456852792,81.68527918781727
Uttar Pradesh,Gorakhpur,7454,12090,425,82,19969,178164.0,158865.0,0.5286294988576684,0.3732598898347521,243.52439024390245,0.6172588832487309,0.9116751269035532,0.9279187817258884,79.87817258883248
Karnataka,Gulbarga,3650,703,3,76,4356,64465.0,23699.0,0.7311858447229627,0.8377323846683498,57.31578947368421,0.1116751269035533,0.2730964467005076,0.5472081218274112,29.076142131979697
Jharkhand,Gumla,4083,2524,94,77,6701,87878.0,46753.0,0.6527274347851922,0.6092211280214861,87.02597402597402,0.3258883248730965,0.6944162436548224,0.6761421319796954,54.1522842639594
Madhya Pradesh,Guna,7496,2249,66,77,9811,132886.0,52953.0,0.715055962117951,0.763962494904199,127.41558441558442,0.1502538071065989,0.4527918781725888,0.7898477157360406,43.289340101522846
Andhra Pradesh,Guntur,8769,925,35,77,9729,291694.0,177221.0,0.6220602410666303,0.9012332990750256,126.35064935064936,0.3918781725888325,0.1269035532994924,0.7868020304568528,43.08629441624365
Punjab,Gurdaspur,4436,558,126,78,5120,119235.0,71972.0,0.6235879251914146,0.8662370630736185,65.64102564102564,0.3878172588832487,0.2060913705583756,0.5868020304568528,39.299492385786806
Haryana,Gurgaon,5417,1247,197,78,6861,70791.0,119213.0,0.3725744059366859,0.7894199941707957,87.96153846153847,0.8263959390862944,0.4111675126903553,0.6802030456852792,65.79695431472081
Haryana,Gurugram,1804,625,207,3,2636,0.0,0.0,0.0,0.6841107318923019,878.6666666666666,0.9817258883248732,0.5949238578680203,0.9878172588832488,86.75126903553299
Madhya Pradesh,Gwalior,12110,5602,830,84,18542,127120.0,81719.0,0.6086956521739131,0.6530766326915818,220.73809523809524,0.4233502538071065,0.6548223350253808,0.9137055837563453,63.98984771573603
WEST BENGAL,HOOGHLY,6,1,0,7,7,32.0,125.0,0.2025316455696202,0.75,1.0,0.9299492385786802,0.4868020304568528,0.0197969543147208,52.395939086294405
West Bengal,HOWRAH,2,1,0,3,3,30.0,53.0,0.3571428571428571,0.5,1.0,0.8380710659898477,0.8213197969543147,0.0197969543147208,58.75634517766497
Assam,Hailakandi,3826,1441,311,78,5578,21123.0,21302.0,0.4978786593126856,0.6857859831511024,71.51282051282051,0.6842639593908629,0.5888324873096447,0.6131979695431472,63.43147208121827
Himachal Pradesh,Hamirpur,3221,1414,28,77,4663,78506.0,49760.0,0.6120514239827859,0.6906089193825042,60.55844155844156,0.4111675126903553,0.5807106598984771,0.5715736040609137,51.01522842639594
Telangana,Hanumakonda,916,109,5,72,1030,9017.0,18975.0,0.3221162433465509,0.8884578079534433,14.305555555555555,0.8578680203045685,0.1502538071065989,0.2761421319796954,47.10659898477157
Rajasthan,Hanumangarh,3628,1271,41,76,4940,96633.0,77237.0,0.5557741083907034,0.7342643189637725,65.0,0.551269035532995,0.5137055837563451,0.5857868020304569,55.035532994923855
West Bengal,Haora,1943,917,2,75,2862,27755.0,39895.0,0.4102674018122422,0.678658749563395,38.16,0.798984771573604,0.6,0.448730964467005,63.42131979695432
Uttar Pradesh,Hapur,4450,2771,41,78,7262,56755.0,44282.0,0.5617193531146697,0.6126944788654826,93.1025641025641,0.53502538071066,0.6913705583756344,0.7055837563451777,63.30964467005076
Madhya Pradesh,Harda,1733,383,18,72,2134,37769.0,10167.0,0.7878882700210693,0.8117096018735362,29.63888888888889,0.0395939086294416,0.3553299492385786,0.3969543147208121,24.152284263959388
Madhya Pradesh,Harda *,503,107,0,66,610,10172.0,2094.0,0.8292165973750714,0.823240589198036,9.242424242424242,0.0091370558375634,0.3197969543147207,0.2152284263959391,16.41624365482233
Uttar Pradesh,Hardoi,12591,12290,312,80,25193,205097.0,143951.0,0.5875879890788972,0.4997618480590617,314.9125,0.4720812182741116,0.8294416243654823,0.9532994923857868,72.36548223350255
Uttarakhand,Hardwar,118,28,0,52,146,895.0,1187.0,0.4296687469995199,0.8027210884353742,2.8076923076923075,0.7725888324873096,0.3817258883248731,0.1319796954314721,46.31472081218274
Uttarakhand,Haridwar,4688,1215,52,79,5955,134636.0,68900.0,0.6614816962026561,0.7871054398925453,75.37974683544304,0.3035532994923857,0.415228426395939,0.6263959390862944,43.39086294416244
Karnataka,Hasan,944,49,0,71,993,9682.0,8568.0,0.5304914799189085,0.9496981891348087,13.985915492957746,0.6101522842639594,0.0253807106598984,0.2720812182741117,33.329949238578685
Karnataka,Hassan,2333,142,19,73,2494,47012.0,38846.0,0.5475488882935976,0.9350701402805612,34.16438356164384,0.5685279187817258,0.048730964467005,0.4192893401015228,36.78172588832487
Uttar Pradesh,Hathras,3815,2596,82,76,6493,80404.0,60658.0,0.5699864599505186,0.5874653526331999,85.4342105263158,0.5147208121827411,0.7248730964467005,0.667005076142132,62.34517766497463
Karnataka,Haveri,3917,266,59,76,4242,68328.0,57630.0,0.5424622297731801,0.9231675701154844,55.81578947368421,0.581725888324873,0.0791878172588832,0.5380710659898477,41.78680203045685
Karnataka,Haveri *,111,6,0,51,117,1417.0,964.0,0.5948782535684299,0.940677966101695,2.294117647058824,0.4538071065989848,0.0355329949238578,0.1126903553299492,22.59898477157361
West Bengal,Hawrah,3,3,0,4,6,13.0,32.0,0.2826086956521739,0.4285714285714285,1.5,0.8852791878172589,0.8893401015228426,0.0675126903553299,64.11675126903553
Jharkhand,Hazaribag,358,208,0,71,566,7734.0,9726.0,0.4429299581925434,0.6313932980599647,7.971830985915493,0.7604060913705584,0.6751269035532995,0.2030456852791878,56.76142131979696
Jharkhand,Hazaribagh,4125,2048,31,76,6204,74932.0,66645.0,0.5292630210908474,0.6647864625302176,81.63157894736842,0.6142131979695431,0.6375634517766497,0.6538071065989848,63.30964467005076
Maharashtra,Hingoli,6359,1457,373,78,8189,117064.0,96551.0,0.5480113849149877,0.7764346764346765,104.98717948717947,0.5644670050761421,0.4284263959390862,0.7472081218274111,57.847715736040605
Maharashtra,Hingoli *,1,0,0,1,1,9.0,3.0,0.6923076923076923,0.5,1.0,0.2071065989847715,0.8213197969543147,0.0197969543147208,33.51776649746193
Haryana,Hisar,4927,289,18,78,5234,115867.0,63206.0,0.6470341869841518,0.9411652340019102,67.1025641025641,0.3380710659898477,0.0345177664974619,0.5918781725888325,32.31472081218274
Mizoram,Hnahthial,2,0,0,2,2,17.0,47.0,0.2615384615384615,0.6666666666666666,1.0,0.8974619289340101,0.6284263959390863,0.0197969543147208,55.34517766497462
Assam,Hojai,5288,1607,155,80,7050,29002.0,25308.0,0.5339986374767542,0.7499645440363069,88.125,0.6,0.4903553299492386,0.6812182741116751,59.14720812182741
West Bengal,Hooghiy,1,0,0,1,1,7.0,32.0,0.175,0.5,1.0,0.9370558375634518,0.8213197969543147,0.0197969543147208,62.71573604060914
West Bengal,Hooghly,11149,3863,342,78,15354,160790.0,181976.0,0.4690941660078129,0.7260827092152393,196.84615384615384,0.7289340101522843,0.5269035532994923,0.8923857868020305,71.73604060913706
Madhya Pradesh,Hoshangabad,5158,812,12,75,5982,97056.0,12403.0,0.886680065777453,0.8621093097108474,79.76,0.0030456852791878,0.2152284263959391,0.6456852791878173,25.9492385786802
Punjab,Hoshiarpur,3515,401,218,80,4134,92764.0,46549.0,0.665862727364084,0.8500604594921403,51.675,0.2852791878172589,0.2446700507614213,0.5218274111675127,34.40609137055838
West Bengal,Howrah,8139,3126,146,79,11411,99356.0,107790.0,0.4796400623711663,0.7131966351209253,144.4430379746835,0.7157360406091371,0.5472081218274112,0.8243654822335026,69.7766497461929
West Bengal,Hugli,148,46,0,61,194,439.0,1264.0,0.2576291079812207,0.7589743589743589,3.180327868852459,0.9025380710659898,0.4609137055837563,0.1441624365482233,54.25380710659898
Telangana,Hyderabad,23552,6608,670,82,30830,334285.0,252663.0,0.5695298910126774,0.7639064577859946,375.9756097560976,0.5167512690355329,0.4538071065989848,0.9685279187817258,63.34010152284264
Kerala,Idukki,1399,271,28,71,1698,47933.0,15492.0,0.7557310881972693,0.8234255444379046,23.91549295774648,0.0730964467005076,0.3187817258883249,0.3644670050761421,23.421319796954315
Manipur,Imphal East,559,564,9,76,1132,59274.0,56020.0,0.5141072899952296,0.4933804060017652,14.894736842105264,0.6416243654822336,0.8355329949238579,0.2862944162436548,59.31979695431473
Manipur,Imphal West,645,559,32,74,1236,61311.0,59350.0,0.5081218610664501,0.5214227970897333,16.7027027027027,0.6609137055837564,0.7959390862944162,0.3065989847715736,59.51269035532996
Madhya Pradesh,Indore,16685,5009,609,83,22303,221624.0,186687.0,0.5427810105997375,0.7480720946915351,268.710843373494,0.5807106598984771,0.4913705583756345,0.934010152284264,65.98984771573603
Odisha,JAJPUR,1967,456,49,76,2472,36548.0,18582.0,0.6629301119152564,0.7953902143145977,32.526315789473685,0.2944162436548223,0.3969543147208122,0.4081218274111675,35.92893401015228
Madhya Pradesh,Jabalpur,10653,1713,101,76,12467,158664.0,92051.0,0.6328435361125736,0.8544273339749759,164.03947368421052,0.3675126903553299,0.2345177664974619,0.8527918781725888,47.31979695431472
Odisha,Jagatsinghapur,2852,308,24,75,3184,48402.0,15689.0,0.7551956562441491,0.895447409733124,42.45333333333333,0.0751269035532995,0.1411167512690355,0.4802030456852791,21.644670050761423
Odisha,Jagatsinghpur,626,68,0,70,694,12093.0,5173.0,0.7003532750333005,0.9007194244604316,9.914285714285716,0.1908629441624365,0.1279187817258883,0.2233502538071066,18.172588832487307
Telangana,Jagitial,1488,98,9,72,1595,10745.0,16299.0,0.3973007949713441,0.9323308270676692,22.15277777777778,0.8091370558375635,0.0558375634517765,0.3482233502538071,44.487309644670056
Meghalaya,Jaintia Hills,4,0,0,4,4,8.0,25.0,0.2352941176470588,0.8,1.0,0.918274111675127,0.3868020304568528,0.0197969543147208,48.92893401015229
Rajasthan,Jaipur,21436,8976,734,80,31146,355884.0,275340.0,0.563798962335142,0.6882203743538704,389.325,0.5279187817258884,0.583756345177665,0.9725888324873097,67.80710659898477
Rajasthan,Jaisalmer,1683,1120,51,77,2854,44977.0,21384.0,0.677752328139598,0.589492119089317,37.06493506493506,0.2467005076142132,0.7208121827411167,0.4416243654822335,44.74111675126904
Odisha,Jajapur,2107,499,2,73,2608,60113.0,26733.0,0.6921712897394268,0.8075891146032963,35.726027397260275,0.2081218274111674,0.365482233502538,0.4304568527918782,32.203045685279186
Odisha,Jajpur,10,7,0,15,17,286.0,235.0,0.5478927203065134,0.5555555555555556,1.1333333333333333,0.565482233502538,0.7598984771573605,0.0426395939086294,46.69543147208122
Punjab,Jalandhar,3314,732,72,75,4118,141270.0,51131.0,0.734243926778308,0.8045642146151979,54.906666666666666,0.1035532994923857,0.3756345177664975,0.5370558375634518,31.522842639593907
Uttar Pradesh,Jalaun,2791,2641,125,79,5557,74682.0,60673.0,0.5517450279263572,0.5021590500179921,70.34177215189874,0.5553299492385787,0.8111675126903554,0.6040609137055838,64.67005076142132
Maharashtra,Jalgaon,10454,2579,227,79,13260,417384.0,151076.0,0.7342350662578435,0.788326672196667,167.84810126582278,0.1045685279187816,0.4121827411167512,0.8558375634517766,42.2233502538071
Maharashtra,Jalna,4627,944,19,76,5590,192692.0,79540.0,0.7078201393659108,0.8275800393489536,73.55263157894737,0.1725888324873096,0.3055837563451776,0.616243654822335,34.558375634517766
Rajasthan,Jalor,7882,5875,234,79,13991,99786.0,66690.0,0.5993981150549326,0.5633218982275586,177.1012658227848,0.4436548223350254,0.751269035532995,0.8690355329949239,66.35532994923858
Rajasthan,Jalore,298,183,13,5,494,20.0,1036.0,0.0189214758751182,0.602020202020202,98.8,0.9553299492385788,0.7055837563451777,0.7289340101522843,81.24873096446701
West Bengal,Jalpaiguri,5674,4442,538,80,10654,80643.0,187511.0,0.300732785142921,0.5325199436884092,133.175,0.8751269035532995,0.7857868020304568,0.8091370558375635,82.85279187817258
Jammu and Kashmir,Jammu,3749,835,36,77,4620,98799.0,35116.0,0.7377684518653485,0.8112962562215971,60.0,0.0964467005076141,0.3563451776649746,0.566497461928934,31.543147208121823
Gujarat,Jamnagar,4998,799,281,81,6078,81102.0,45719.0,0.6394947248900034,0.822174699786149,75.03703703703704,0.3431472081218274,0.3258883248730965,0.6243654822335025,42.233502538071065
Jharkhand,Jamtara,3160,1274,16,75,4450,39641.0,33003.0,0.545681051689724,0.7099528195911031,59.333333333333336,0.5715736040609137,0.551269035532995,0.5624365482233502,56.2741116751269
Bihar,Jamui,5193,5029,160,81,10382,82157.0,66920.0,0.5511007660419378,0.500144466917076,128.17283950617283,0.5583756345177665,0.8131979695431473,0.7918781725888325,70.48730964467005
Telangana,Jangaon,66,15,0,43,81,280.0,802.0,0.2585410895660203,0.8048780487804879,1.8837209302325584,0.901522842639594,0.3736040609137055,0.0923857868020304,50.04060913705584
Telangana,Jangoan,892,130,0,70,1022,7279.0,16900.0,0.3010339123242349,0.8719452590420332,14.6,0.8741116751269036,0.1918781725888324,0.2802030456852792,49.12690355329949
Chhattisgarh,Janjgir - Champa,32,1,0,20,33,200.0,215.0,0.4807692307692308,0.9411764705882352,1.65,0.7126903553299493,0.032994923857868,0.0802030456852791,31.903553299492398
Chhattisgarh,Janjgir Champa,21,4,0,19,25,192.0,236.0,0.4475524475524475,0.8076923076923077,1.3157894736842106,0.7553299492385787,0.3634517766497461,0.0517766497461928,42.67005076142132
Chhattisgarh,Janjgir-champa,4066,572,1,78,4639,180654.0,112160.0,0.6169560985605246,0.8762931034482758,59.47435897435897,0.398984771573604,0.1786802030456853,0.5644670050761421,38.25380710659898
Chhattisgarh,Jashpur,1666,875,2,74,2543,74603.0,71023.0,0.5122882432515948,0.654874213836478,34.36486486486486,0.6467005076142132,0.6527918781725888,0.4213197969543147,58.09137055837563
Uttar Pradesh,Jaunpur,5400,10237,216,83,15853,183080.0,155741.0,0.5403427168247634,0.3406080484420336,191.0,0.5847715736040608,0.931979695431472,0.883248730964467,77.8477157360406
Telangana,Jayashankar Bhupalpally,670,173,4,71,847,4568.0,16261.0,0.2192990878540566,0.7900943396226415,11.929577464788732,0.9269035532994924,0.4091370558375634,0.2456852791878172,56.72081218274112
Bihar,Jehanabad,915,3827,141,81,4883,37430.0,46361.0,0.4467013557380179,0.1873464373464373,60.28395061728395,0.7573604060913706,0.9705583756345176,0.5695431472081218,76.497461928934
Madhya Pradesh,Jhabua,6586,6570,332,80,13488,88726.0,41462.0,0.6815168716250989,0.4882496849284602,168.6,0.2385786802030457,0.8385786802030457,0.8598984771573605,60.497461928934015
Haryana,Jhajjar,2515,99,10,75,2624,56639.0,32384.0,0.6362216930265996,0.958095238095238,34.986666666666665,0.3553299492385786,0.0152284263959391,0.4233502538071066,27.370558375634516
Haryana,Jhajjar *,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.9817258883248732,0.9954314720812184,0.0197969543147208,69.7258883248731
Rajasthan,Jhalawar,4978,2002,56,77,7036,80112.0,81092.0,0.4969572904066251,0.7074037231774905,91.37662337662336,0.6873096446700507,0.5593908629441624,0.698477157360406,65.22842639593908
Uttar Pradesh,Jhansi,4570,2519,71,77,7160,112005.0,71841.0,0.609229413588473,0.6381790252757995,92.987012987013,0.4213197969543147,0.6639593908629442,0.7045685279187818,57.90862944162437
West Bengal,Jhargram,741,171,50,72,962,4006.0,7258.0,0.3556147359076786,0.7694704049844237,13.36111111111111,0.8406091370558375,0.4375634517766498,0.265989847715736,54.73096446700507
Odisha,Jharsuguda,1096,86,0,73,1182,25856.0,16786.0,0.6063363271814834,0.926458157227388,16.19178082191781,0.4274111675126903,0.0710659898477157,0.300507614213198,28.243654822335028
Rajasthan,Jhunjhunu,210,101,0,65,311,1941.0,2742.0,0.4143894107600341,0.6730769230769231,4.7846153846153845,0.7939086294416243,0.6131979695431472,0.1705583756345177,55.26903553299493
Rajasthan,Jhunjhunun,5749,1776,86,76,7611,110392.0,54652.0,0.6688600078766397,0.7552548607461902,100.14473684210526,0.2761421319796954,0.4730964467005076,0.7340101522842639,47.25888324873097
Haryana,Jind,3729,92,0,75,3821,91268.0,44013.0,0.6746499903904437,0.9756671899529042,50.946666666666665,0.2548223350253807,0.0030456852791878,0.5208121827411167,25.908629441624363
Manipur,Jiribam,53,91,1,52,145,1966.0,1997.0,0.4959636730575176,0.363013698630137,2.7884615384615383,0.6883248730964466,0.915736040609137,0.1299492385786802,58.90355329949237
Rajasthan,Jodhpur,14563,6724,928,82,22215,219033.0,139970.0,0.6101129792425711,0.655518545192654,270.9146341463415,0.416243654822335,0.6487309644670051,0.93502538071066,64.16243654822335
Telangana,Jogulamba Gadwal,1543,299,2,71,1844,11330.0,33576.0,0.2522991961164184,0.8363143631436314,25.97183098591549,0.9045685279187816,0.2781725888324873,0.3746192893401015,55.766497461928935
Assam,Jorhat,2905,1122,860,81,4887,16279.0,19788.0,0.4513419097260729,0.5943126022913257,60.333333333333336,0.749238578680203,0.7147208121827411,0.5705583756345177,68.52791878172589
Gujarat,Junagadh,4876,568,92,75,5536,102672.0,38045.0,0.7296294717093762,0.880621275058696,73.81333333333333,0.1137055837563452,0.1685279187817259,0.6192893401015228,28.18274111675127
Uttar Pradesh,Jyotiba Phule Nagar,61,23,0,41,84,177.0,605.0,0.2260536398467433,0.7176470588235294,2.048780487804878,0.9218274111675128,0.5390862944162437,0.1015228426395939,56.09137055837563
Andhra Pradesh,K.V.Rangareddy,55,14,0,43,69,773.0,518.0,0.598297213622291,0.7857142857142857,1.6046511627906976,0.4467005076142132,0.416243654822335,0.0781725888324873,32.7005076142132
Telangana,K.v. Rangareddy,13579,3685,164,80,17428,248985.0,197496.0,0.5576596592919759,0.7791037925296919,217.85,0.5472081218274112,0.4253807106598984,0.9106598984771572,61.96954314720813
West Bengal,KOLKATA,0,1,0,1,1,2.0,23.0,0.0769230769230769,0.0,1.0,0.9482233502538072,0.9954314720812184,0.0197969543147208,68.38578680203045
Chhattisgarh,Kabeerdham,860,92,3,73,955,32517.0,27101.0,0.5454133749308107,0.899581589958159,13.082191780821915,0.5746192893401015,0.131979695431472,0.2598984771573604,34.74111675126903
Gujarat,Kachchh,6176,2605,521,80,9302,123961.0,66789.0,0.6498576678497099,0.6638718692894765,116.275,0.332994923857868,0.6395939086294415,0.7725888324873097,55.68527918781725
Bihar,Kaimur (Bhabua),3033,4707,85,83,7825,78157.0,67018.0,0.5383603350416046,0.3875543061589573,94.27710843373494,0.5898477157360407,0.9065989847715736,0.7106598984771574,72.11167512690355
Haryana,Kaithal,2894,85,12,73,2991,79936.0,39974.0,0.6666277489137777,0.9672459893048128,40.97260273972603,0.2842639593908629,0.0060913705583756,0.4700507614213198,25.65482233502538
Manipur,Kakching,39,69,1,52,109,2047.0,3325.0,0.3809789689186674,0.3545454545454545,2.0961538461538463,0.8203045685279188,0.9187817258883249,0.1035532994923857,63.48223350253807
Andhra Pradesh,Kakinada,858,84,27,74,969,11698.0,28269.0,0.2926841473178543,0.8845360824742268,13.094594594594597,0.8791878172588833,0.1593908629441623,0.2609137055837564,47.7766497461929
Karnataka,Kalaburagi,4096,602,84,76,4782,70137.0,40220.0,0.6355406948295548,0.8563662973029479,62.92105263157895,0.3563451776649746,0.2304568527918782,0.5766497461928934,38.46700507614214
Odisha,Kalahandi,3361,1071,64,78,4496,94924.0,47395.0,0.6669758291174818,0.7473871469868801,57.64102564102564,0.283248730964467,0.4934010152284264,0.5512690355329949,42.67005076142132
West Bengal,Kalimpong,176,184,153,61,513,723.0,2381.0,0.2328502415458937,0.3424124513618677,8.40983606557377,0.9208121827411168,0.9289340101522844,0.2060913705583756,70.88324873096447
Tamil Nadu,Kallakurichi,877,149,38,74,1064,4818.0,10790.0,0.3086680761099366,0.8234741784037559,14.37837837837838,0.8690355329949239,0.317766497461929,0.2771573604060913,52.60913705583757
Telangana,Kamareddy,1862,144,2,71,2008,15241.0,24445.0,0.3840300350240633,0.926829268292683,28.281690140845072,0.8162436548223351,0.0700507614213198,0.3898477157360406,46.44670050761422
Arunachal Pradesh,Kamle,3,25,2,17,30,143.0,318.0,0.3095238095238095,0.0967741935483871,1.7647058823529411,0.868020304568528,0.9868020304568528,0.0857868020304568,66.8984771573604
Assam,Kamrup,9324,3441,1044,82,13809,43252.0,44584.0,0.4924120814690848,0.6751629254163649,168.40243902439025,0.6964467005076143,0.6091370558375635,0.8588832487309644,71.89847715736042
Assam,Kamrup Metro,2654,2055,1337,82,6046,26762.0,26191.0,0.5053820296861427,0.4388953199933851,73.73170731707317,0.665989847715736,0.8822335025380711,0.6182741116751269,71.65482233502539
Tamil Nadu,Kancheepuram,9629,3354,67,78,13050,233919.0,141293.0,0.6234298918214454,0.7377978698950272,167.30769230769232,0.3888324873096447,0.5086294416243655,0.8548223350253807,56.45685279187818
Tamil Nadu,Kanchipuram,277,89,21,4,387,9.0,8.0,0.5,0.7139175257731959,96.75,0.6796954314720812,0.5451776649746193,0.7238578680203046,65.25888324873097
Odisha,Kandhamal,2633,440,8,76,3081,59939.0,32045.0,0.6516171114855683,0.854315379623621,40.53947368421053,0.3289340101522843,0.2355329949238578,0.467005076142132,34.23350253807107
Himachal Pradesh,Kangra,3869,75,22,75,3966,89913.0,34127.0,0.7248651655501004,0.9752961935971768,52.88,0.1269035532994924,0.0040609137055837,0.5248730964467005,20.944162436548226
Chhattisgarh,Kanker,1426,277,2,70,1705,53209.0,28840.0,0.6484948202315661,0.835873388042204,24.357142857142858,0.3350253807106599,0.2822335025380711,0.366497461928934,32.862944162436555
Uttar Pradesh,Kannauj,3083,3455,100,79,6638,71653.0,59687.0,0.5455493714833906,0.4643771652357282,84.0253164556962,0.5725888324873096,0.8649746192893402,0.6639593908629442,68.77157360406092
Tamil Nadu,Kanniyakumari,2139,135,1,76,2275,69432.0,38678.0,0.6422288203790548,0.9398066783831284,29.93421052631579,0.3421319796954315,0.0375634517766497,0.4010152284263959,26.84263959390864
Kerala,Kannur,4013,1722,230,75,5965,119399.0,57710.0,0.6741516571622156,0.6726449882668455,79.53333333333333,0.2568527918781725,0.6152284263959391,0.6446700507614214,48.07106598984772
Uttar Pradesh,Kanpur Dehat,4032,3802,183,80,8017,75626.0,72089.0,0.5119689133201549,0.502868545772013,100.2125,0.6487309644670051,0.8101522842639594,0.7350253807106599,72.30456852791879
Uttar Pradesh,Kanpur Nagar,11427,12606,675,83,24708,181438.0,170125.0,0.5160881091351788,0.4624630701363875,297.68674698795184,0.6385786802030458,0.8690355329949239,0.9472081218274112,80.03045685279189
